danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
0.822,0.567,10,-5.691,0,0.0341,0.694,0.0266,0.1,0.202,104.989,202452,3
0.744,0.552,2,-6.28,1,0.192,0.138,0.0,0.102,0.577,140.004,229986,1
0.29,0.498,4,-12.597,0,0.0313,0.00128,0.641,0.1,0.474,89.504,300429,2
0.688,0.697,9,-7.955,1,0.0485,0.753,6.21e-05,0.109,0.46,114.03,241053,2
0.679,0.753,6,-6.373,0,0.0988,0.0377,0.0,0.0785,0.61,80.014,207021,0
0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62e-05,0.112,0.206,102.128,219147,4
0.594,0.375,9,-8.371,0,0.304,0.28,0.00575,0.0919,0.143,138.564,195058,5
0.56,0.835,6,-4.869,1,0.122,0.00533,0.000992,0.174,0.786,126.115,180952,3
0.495,0.619,4,-5.989,0,0.154,0.381,0.014,0.177,0.141,93.513,176229,1
0.296,0.632,6,-5.93,1,0.0414,0.337,0.0,0.0878,0.179,129.881,394120,4
0.767,0.839,8,-5.519,1,0.0613,0.0318,9.31e-06,0.111,0.461,98.055,281613,4
0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0105,0.353,0.898,121.974,176840,5
0.347,0.93,10,-3.477,0,0.063,0.000141,0.000332,0.059,0.375,162.057,274445,2
0.715,0.8,1,-5.488,0,0.0555,0.0104,0.0,0.319,0.264,100.004,219400,5
0.391,0.692,1,-6.543,0,0.0462,0.0946,1.58e-05,0.191,0.56,180.008,246587,4
0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,0.759,75.025,186223,0
0.826,0.949,6,-7.18,0,0.064,0.0242,1.33e-05,0.0191,0.928,133.456,263493,3
0.777,0.754,8,-3.392,1,0.185,0.0384,0.0,0.0393,0.78,171.992,193147,3
0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,217707,4
0.558,0.931,2,-4.055,1,0.0637,0.000366,0.00273,0.347,0.044,127.96,184687,5
0.673,0.782,7,-3.911,1,0.0404,0.0582,1.4e-06,0.391,0.609,121.991,195000,0
0.826,0.365,1,-7.024,1,0.0412,0.849,3.8e-06,0.186,0.802,85.244,239324,0
0.74,0.388,6,-10.977,0,0.057,0.432,2.27e-06,0.0885,0.66,75.992,105500,5
0.865,0.516,7,-5.439,1,0.044,0.149,0.0,0.144,0.88,105.985,219493,1
0.676,0.662,1,-6.438,1,0.0442,0.107,0.0,0.122,0.464,127.997,245027,4
0.803,0.488,9,-11.884,1,0.0463,0.827,0.256,0.0929,0.131,114.994,183956,5
0.782,0.893,1,-5.861,1,0.223,0.0605,0.0,0.216,0.618,148.006,178000,1
0.794,0.708,5,-7.053,1,0.0492,0.36,1.79e-05,0.322,0.613,94.004,218387,3
0.696,0.743,6,-3.851,1,0.0329,0.0773,0.0,0.0587,0.636,123.007,201254,0
0.868,0.547,11,-8.117,1,0.153,0.0419,2.73e-05,0.106,0.408,119.966,160755,4
0.733,0.883,3,-4.46,1,0.294,0.0299,1.15e-06,0.343,0.519,111.023,185946,1
0.894,0.797,9,-7.904,0,0.0449,0.0495,0.229,0.06,0.664,127.027,194173,5
0.657,0.7,10,-4.911,0,0.382,0.34,0.000106,0.0992,0.61,82.113,266288,4
0.518,0.596,6,-6.653,0,0.124,0.569,0.0,0.133,0.326,100.28,190867,0
0.643,0.871,1,-2.734,0,0.118,0.491,0.0,0.29,0.452,121.569,185187,4
0.494,0.817,1,-7.631,0,0.175,0.105,0.00217,0.207,0.187,127.915,225000,5
0.715,0.61,0,-11.112,1,0.18,0.0245,0.0,0.36,0.398,135.14,156644,1
0.673,0.686,0,-12.194,1,0.0363,0.0223,0.000184,0.0963,0.662,126.09,211573,2
0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316,5
0.581,0.933,4,-4.176,0,0.0618,0.0135,0.377,0.52,0.0379,127.885,136875,5
0.253,0.49,0,-8.187,0,0.0373,0.0169,0.0337,0.111,0.0549,72.955,278919,2
0.674,0.609,7,-12.012,1,0.0767,0.00434,0.481,0.649,0.443,114.753,337227,2
0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,274133,2
0.68,0.632,10,-5.971,0,0.0398,0.303,3.84e-05,0.304,0.637,77.993,275067,4
0.849,0.483,6,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,165618,0
0.528,0.831,8,-3.607,1,0.0429,9.43e-05,0.0,0.141,0.632,131.094,220480,2
0.804,0.679,1,-7.399,1,0.175,0.132,1.32e-05,0.215,0.816,100.016,185584,3
0.741,0.42,6,-7.555,0,0.213,0.27,1.29e-05,0.0837,0.341,109.667,194601,4
0.558,0.755,10,-4.509,1,0.0509,0.0755,0.00432,0.189,0.287,127.939,206250,5
0.331,0.961,11,-4.627,1,0.0663,0.000146,0.0,0.322,0.882,168.355,161720,2
0.744,0.545,0,-9.361,1,0.0297,0.506,0.0977,0.0649,0.346,97.409,328293,2
0.938,0.638,8,-4.713,1,0.189,0.0167,0.0,0.111,0.313,97.075,158332,4
0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,231240,0
0.736,0.475,8,-6.709,1,0.0732,0.185,0.764,0.0995,0.463,126.025,158631,5
0.802,0.365,1,-12.104,0,0.0595,0.0156,1.89e-05,0.0598,0.586,96.833,280040,4
0.849,0.499,9,-6.654,0,0.0497,0.289,1.91e-06,0.0854,0.654,119.998,195360,1
0.341,0.897,11,-4.434,0,0.0643,0.00871,0.000227,0.734,0.192,127.873,207587,5
0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,200379,4
0.506,0.45,2,-12.565,1,0.364,0.0683,0.000225,0.103,0.131,177.978,182387,4
0.491,0.673,4,-10.568,0,0.0287,0.186,0.0,0.369,0.681,88.139,167045,0
0.583,0.972,7,-5.463,0,0.0474,0.00507,0.87,0.0419,0.0396,128.016,175689,5
0.836,0.703,0,-4.731,1,0.106,0.031,0.0,0.124,0.211,144.959,211893,1
0.487,0.553,6,-11.197,0,0.0425,0.209,2.81e-05,0.0992,0.699,126.043,288600,2
0.493,0.946,0,-2.169,1,0.0751,0.0006489999999999,4.26e-05,0.269,0.749,152.089,187467,0
0.515,0.766,7,-12.768,1,0.0343,0.0249,0.00103,0.455,0.774,146.911,221000,2
0.609,0.883,11,-6.761,1,0.0532,0.0823,8.36e-06,0.196,0.865,167.871,190280,0
0.385,0.643,7,-6.905,1,0.0401,0.223,5.19e-06,0.26,0.13,79.508,224040,0
0.525,0.842,11,-12.12,1,0.0353,0.0549,0.0,0.275,0.594,148.803,239733,2
0.773,0.668,8,-11.171,1,0.084,0.0204,0.0,0.0522,0.672,107.193,210533,4
0.781,0.919,10,-2.644,0,0.17,0.00148,1.56e-05,0.601,0.777,110.007,235636,3
0.751,0.416,1,-9.97,0,0.188,0.0413,0.0,0.132,0.324,101.962,214627,0
0.945,0.565,2,-6.194,1,0.159,0.113,6.92e-06,0.0686,0.509,119.938,128880,1
0.232,0.396,2,-8.247,1,0.0302,0.33,0.0,0.673,0.194,147.207,374667,3
0.503,0.915,1,-6.387,0,0.036,0.000216,0.001,0.0635,0.447,94.992,190213,2
0.634,0.862,6,-4.764,0,0.0977,7.23e-05,0.00549,0.155,0.493,128.149,180000,5
0.864,0.426,7,-8.392,0,0.0561,0.498,0.000228,0.145,0.477,129.954,215963,1
0.799,0.304,9,-8.81,1,0.282,0.63,0.00531,0.0858,0.336,91.014,180330,3
0.439,0.819,6,-4.253,1,0.0751,0.0134,0.0,0.2,0.567,179.885,205977,0
0.436,0.636,8,-5.065,1,0.0394,0.00914,0.0,0.137,0.272,93.594,506200,4
0.63,0.41,9,-16.536,0,0.032,0.247,1.69e-06,0.0627,0.71,125.964,277573,2
0.619,0.703,10,-9.414,0,0.0525,0.00388,0.205,0.163,0.709,115.043,457133,2
0.431,0.723,5,-5.221,1,0.125,0.674,0.0,0.325,0.495,82.3,199947,4
0.553,0.631,0,-4.661,1,0.0418,0.0284,0.0,0.147,0.521,144.845,196974,5
0.579,0.886,9,-4.964,1,0.499,0.127,0.000715,0.334,0.32,159.95,197682,5
0.727,0.815,3,-2.454,1,0.153,0.0258,0.0,0.231,0.677,176.075,216067,3
0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,0.457,116.735,163636,5
0.82,0.65,5,-5.799,0,0.426,0.0182,0.0,0.115,0.363,155.026,176627,5
0.623,0.493,5,-7.727,0,0.0338,0.0632,0.0,0.104,0.594,81.019,223847,4
0.746,0.792,0,-8.723,0,0.0313,0.162,0.000126,0.0663,0.965,132.042,146077,3
0.63,0.987,1,-1.853,1,0.134,0.0814,0.675,0.361,0.193,127.989,139414,5
0.642,0.874,3,-3.162,1,0.128,0.439,0.0,0.0821,0.829,164.81,158662,5
0.925,0.737,8,-1.292,1,0.0777,0.092,0.0,0.169,0.603,133.946,222240,1
0.447,0.492,1,-11.09,0,0.0296,0.369,5.94e-05,0.112,0.257,99.979,226057,2
0.597,0.733,1,-6.017,1,0.41,0.134,0.0,0.159,0.639,171.016,214035,4
0.863,0.627,8,-5.708,0,0.206,0.0485,2.72e-06,0.0968,0.47,98.042,229088,3
0.66,0.799,8,-4.644,1,0.0995,0.106,0.0,0.154,0.475,125.966,200227,2
0.706,0.402,7,-11.396,1,0.0324,0.183,0.000122,0.0755,0.827,122.233,221840,2
0.741,0.606,8,-10.386,0,0.0442,0.0129,0.000508,0.0802,0.536,81.889,259040,4
0.66,0.695,9,-6.896,0,0.029,0.0466,0.145,0.0854,0.506,129.972,382387,2
0.64,0.946,11,-2.649,0,0.0879,0.336,0.39,0.0754,0.374,126.047,167624,5
0.6,0.688,5,-8.339,0,0.201,0.159,1.29e-05,0.409,0.0793,99.977,156600,3
0.521,0.951,6,-4.128,0,0.0947,0.157,0.0212,0.36,0.702,115.926,168987,2
0.696,0.893,9,-2.963,1,0.076,0.0662,0.0,0.473,0.573,97.954,214013,0
0.611,0.556,1,-7.31,1,0.056,0.399,0.000228,0.122,0.23,125.979,241173,0
0.623,0.548,11,-6.647,1,0.0306,0.0378,0.000143,0.115,0.319,91.964,199767,0
0.859,0.699,11,-5.634,0,0.38,0.254,0.0,0.101,0.403,137.972,236907,1
0.683,0.91,6,-3.718,1,0.162,0.0547,1.77e-05,0.352,0.715,190.008,218707,3
0.669,0.8,3,-5.609,1,0.117,0.358,0.0,0.241,0.179,105.052,170310,1
0.718,0.573,2,-9.799,1,0.0315,0.724,0.627,0.112,0.221,119.997,227777,5
0.56,0.969,0,-3.629,1,0.054,0.00246,2.78e-06,0.214,0.585,123.954,223387,2
0.672,0.587,2,-6.43,0,0.271,0.134,0.0,0.121,0.313,89.849,150707,1
0.687,0.707,4,-6.19,1,0.0328,0.0536,9.29e-05,0.16,0.607,127.033,188656,3
0.829,0.688,2,-7.955,1,0.0473,0.00257,0.101,0.303,0.273,126.011,190000,5
0.701,0.942,5,-2.253,1,0.241,0.159,0.0,0.113,0.57,123.878,183871,5
0.634,0.677,2,-7.19,1,0.0448,0.318,0.0,0.0902,0.939,95.792,179120,4
0.487,0.729,2,-6.815,1,0.271,0.0538,4.07e-06,0.44,0.217,91.048,350120,5
0.545,0.684,2,-6.298,1,0.031,0.00555,0.0,0.0624,0.525,82.492,222160,0
0.708,0.511,1,-7.437,0,0.163,0.106,4.5e-06,0.235,0.613,82.023,230867,4
0.651,0.898,11,-4.942,1,0.0391,0.152,0.0,0.11,0.599,126.05,240893,5
0.753,0.587,5,-6.98,1,0.0369,0.289,1.76e-05,0.145,0.456,116.997,208369,3
0.895,0.681,7,-5.267,0,0.358,0.157,0.0,0.189,0.554,121.918,240000,1
0.725,0.64,5,-7.905,0,0.332,0.0278,0.0,0.099,0.915,166.029,240027,1
0.57,0.888,2,-3.172,1,0.044,0.0335,1.53e-06,0.048,0.211,128.025,278174,5
0.414,0.702,7,-3.315,1,0.0909,0.00721,0.0,0.162,0.338,96.989,209483,5
0.74,0.879,9,-2.251,0,0.105,0.193,8.25e-05,0.0928,0.948,103.71,226893,3
0.598,0.904,4,-2.293,1,0.0507,0.331,0.0,0.264,0.503,138.091,198075,0
0.777,0.627,7,-6.142,1,0.0792,0.356,0.0,0.0956,0.444,100.054,214480,5
0.698,0.602,3,-3.183,1,0.0889,0.0515,0.0,0.32,0.138,145.941,372973,1
0.643,0.864,1,-6.531,1,0.0299,3.59e-05,0.78,0.112,0.565,122.008,175372,5
0.483,0.799,2,-4.567,0,0.0366,0.0188,0.0,0.226,0.171,112.946,244293,4
0.623,0.683,10,-12.658,0,0.0329,0.0196,0.194,0.274,0.7,104.202,301793,3
0.441,0.753,0,-4.074,1,0.044,0.0701,0.0,0.027,0.254,135.015,259556,5
0.76,0.887,9,-1.993,1,0.0409,0.037,0.0,0.138,0.24,130.018,193160,0
0.727,0.74,2,-3.401,1,0.153,0.012,0.0,0.294,0.221,82.031,242227,1
0.717,0.69,7,-7.71,1,0.0325,0.493,3.37e-06,0.075,0.887,100.979,307067,1
0.658,0.393,11,-9.96,1,0.0363,0.715,0.209,0.173,0.74,141.037,225532,2
0.694,0.771,11,-8.079,0,0.168,0.0151,0.000941,0.088,0.7,81.925,244000,1
0.555,0.639,1,-5.16,1,0.263,0.0594,0.0,0.118,0.184,171.609,270747,1
0.661,0.796,7,-4.776,1,0.0833,0.0347,0.0,0.396,0.657,87.982,210867,4
0.458,0.683,7,-10.029,1,0.415,0.0449,0.0,0.104,0.389,77.959,209480,1
0.663,0.775,8,-4.517,1,0.0384,0.105,0.00356,0.371,0.16,127.97,335701,5
0.512,0.452,5,-7.217,0,0.124,0.16,0.0,0.0672,0.364,80.04,367680,1
0.81,0.612,11,-7.054,0,0.0311,0.0186,0.00875,0.43,0.629,127.994,185920,0
0.537,0.66,8,-7.415,0,0.0341,0.00866,1.41e-05,0.279,0.235,89.935,265973,0
0.672,0.776,11,-6.269,1,0.0649,0.0494,0.0,0.0885,0.519,109.987,218182,5
0.865,0.783,10,-4.432,1,0.0931,0.089,0.0,0.126,0.868,100.017,229167,3
0.75,0.81,0,-4.607,0,0.0572,0.0917,1.59e-05,0.111,0.48,120.038,171500,0
0.528,0.8,3,-6.739,1,0.0941,0.122,5.93e-05,0.114,0.688,181.855,174360,5
0.639,0.613,4,-9.513,0,0.0363,0.234,5.34e-06,0.321,0.755,132.353,195227,2
0.544,0.834,2,-5.617,1,0.0553,0.0167,5.23e-05,0.14,0.835,133.713,215360,2
0.569,0.98,5,-2.69,1,0.0461,0.000278,0.00214,0.655,0.298,127.975,147187,5
0.741,0.817,9,-7.072,1,0.173,0.421,0.0,0.082,0.846,196.028,210977,3
0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,272000,2
0.605,0.789,4,-7.035,0,0.0338,0.00219,0.0178,0.127,0.434,136.041,243800,0
0.356,0.76,4,-10.163,1,0.0454,0.000509,0.0075,0.453,0.162,172.757,263187,2
0.572,0.629,11,-8.531,1,0.0495,0.0802,0.0,0.146,0.478,120.037,256813,0
0.64,0.75,2,-3.977,1,0.0439,0.0161,3.11e-05,0.178,0.223,123.082,211027,0
0.788,0.431,5,-8.097,0,0.0278,0.623,0.536,0.151,0.719,96.063,170710,4
0.574,0.728,1,-4.777,1,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,214942,0
0.325,0.691,0,-9.434,1,0.0438,0.17,0.444,0.0681,0.359,170.055,299445,3
0.791,0.745,11,-3.695,0,0.0464,0.354,2.93e-05,0.104,0.82,94.014,188560,3
0.43,0.944,6,-3.04,0,0.16,2.66e-05,0.196,0.235,0.55,175.049,177828,0
0.346,0.379,7,-15.662,1,0.0304,0.0914,0.0566,0.0486,0.478,154.01,275920,2
0.443,0.934,5,-3.398,0,0.0501,0.00604,6.66e-06,0.0779,0.401,93.43,202800,2
0.56,0.532,4,-8.341,1,0.0411,0.656,0.0,0.706,0.265,120.161,295867,3
0.581,0.4,2,-8.739,1,0.0291,0.893,0.576,0.161,0.433,112.331,237973,0
0.51,0.292,7,-8.768,1,0.186,0.89,0.0,0.114,0.4,168.104,256366,3
0.77,0.866,7,-3.299,1,0.142,0.0055,0.00155,0.703,0.716,128.028,138287,4
0.936,0.397,9,-12.391,1,0.45,0.00165,0.0,0.104,0.464,136.02,148123,4
0.746,0.698,2,-6.962,0,0.0424,0.078,0.881,0.148,0.234,127.977,335630,5
0.259,0.76,4,-5.029,1,0.0709,0.0354,0.0,0.174,0.232,171.777,252000,1
0.64,0.82,5,-5.612,1,0.0287,0.0838,0.000496,0.0999,0.446,115.505,327040,2
0.557,0.959,1,-4.632,1,0.0547,0.000113,8.04e-05,0.233,0.331,103.887,190587,2
0.6,0.746,4,-4.696,0,0.0355,0.0226,0.0119,0.109,0.614,118.551,239442,2
0.639,0.559,1,-6.844,0,0.0513,0.0781,0.0,0.136,0.103,77.616,241237,1
0.688,0.705,1,-11.089,1,0.061,0.0107,2.75e-06,0.111,0.941,185.776,280840,4
0.851,0.637,5,-5.534,1,0.0977,0.165,0.0,0.366,0.526,130.071,242500,1
0.483,0.848,4,-6.17,1,0.033,1.48e-05,0.0248,0.985,0.612,107.314,297440,2
0.538,0.127,11,-16.057,1,0.0284,0.589,0.00017,0.238,0.527,62.829,203573,3
0.704,0.777,2,-5.729,1,0.195,0.0358,0.0,0.151,0.392,111.921,141542,1
0.75,0.779,7,-6.817,1,0.0497,0.0023,0.402,0.476,0.702,123.353,205667,5
0.933,0.524,11,-6.418,0,0.293,0.0856,0.0,0.0581,0.296,102.014,134799,1
0.756,0.866,9,-5.097,0,0.0338,0.0323,0.00122,0.221,0.532,130.016,274973,3
0.686,0.731,10,-6.784,1,0.252,0.482,0.0,0.421,0.376,103.985,182320,5
0.834,0.354,7,-12.42,1,0.461,0.203,0.0,0.0737,0.587,94.894,317133,1
0.806,0.69,3,-7.74,0,0.123,0.0939,0.0,0.0768,0.83,100.111,156082,3
0.663,0.829,11,-3.222,1,0.0458,0.477,0.0,0.157,0.425,115.07,214437,3
0.883,0.458,9,-6.801,0,0.0411,0.0401,0.000419,0.0603,0.816,91.426,214493,4
0.663,0.769,10,-6.67,0,0.264,0.0456,0.383,0.587,0.825,127.951,185060,5
0.791,0.609,1,-5.802,0,0.136,0.0671,0.0,0.136,0.823,161.982,202787,3
0.623,0.929,7,-6.261,1,0.292,0.00162,0.556,0.467,0.45,128.113,185805,5
0.644,0.768,4,-4.735,0,0.0544,0.000384,0.0609,0.154,0.0813,130.021,286314,5
0.841,0.687,0,-5.015,1,0.0489,0.159,4.3e-05,0.101,0.501,129.943,225034,1
0.706,0.322,5,-14.108,1,0.0467,0.528,2.37e-06,0.576,0.305,135.154,221133,0
0.745,0.728,0,-3.39,1,0.0423,0.352,0.0,0.228,0.39,120.099,130876,4
0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,182707,0
0.877,0.878,9,-4.13,0,0.0683,0.266,0.779,0.0516,0.839,117.906,395440,0
0.7,0.601,6,-6.03,0,0.0403,0.153,0.0,0.0958,0.963,178.029,252865,3
0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4
0.794,0.65,11,-5.352,0,0.0536,0.18,8.79e-05,0.252,0.556,97.001,169320,3
0.72,0.741,10,-6.529,0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,198053,0
0.687,0.694,2,-6.076,1,0.0322,0.0439,0.0143,0.188,0.482,115.024,192000,5
0.678,0.953,5,-4.964,0,0.102,0.000372,0.91,0.37,0.066,127.981,174375,5
0.866,0.41,0,-7.348,1,0.457,0.498,0.00019,0.0933,0.704,80.194,393107,4
0.555,0.801,1,-5.207,1,0.495,0.0423,0.0,0.291,0.343,116.905,252823,1
0.927,0.33,1,-11.088,1,0.39,0.0577,1.19e-05,0.177,0.251,98.949,208840,1
0.615,0.974,7,-3.353,1,0.159,0.0104,0.922,0.724,0.157,128.035,138829,5
0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,209831,0
0.597,0.914,1,-4.525,1,0.123,0.277,0.0,0.0689,0.893,198.029,176196,3
0.743,0.655,8,-4.409,1,0.121,0.405,1.11e-06,0.134,0.542,77.509,191516,1
0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800,3
0.594,0.935,8,-3.562,1,0.0565,0.0249,3.97e-06,0.637,0.366,127.015,193187,0
0.729,0.756,8,-5.119,1,0.0294,0.131,0.0,0.0527,0.522,104.945,228293,0
0.737,0.918,2,-3.592,1,0.0904,0.152,0.0,0.155,0.557,93.019,221613,3
0.56,0.872,3,-4.269,1,0.14,0.0239,7.52e-06,0.371,0.681,126.053,205933,3
0.544,0.805,10,-2.765,0,0.408,0.0497,0.000365,0.145,0.668,166.061,231987,1
0.643,0.628,10,-12.075,0,0.0748,0.0443,0.00613,0.0359,0.894,100.392,245493,4
0.761,0.617,7,-12.175,0,0.0732,0.646,0.836,0.16,0.412,120.008,322303,5
0.832,0.453,9,-15.012,1,0.0618,0.172,2.27e-05,0.0549,0.783,122.363,227707,4
0.895,0.407,6,-11.807,1,0.0542,0.286,1.52e-06,0.126,0.677,119.03,211480,3
0.8,0.717,0,-7.836,1,0.195,0.0645,0.0,0.39,0.472,80.014,182230,1
0.687,0.459,7,-8.664,1,0.161,0.329,7.75e-05,0.109,0.211,125.047,158819,4
0.577,0.843,5,-5.833,1,0.0332,0.25,5.93e-05,0.0509,0.527,124.94,263333,2
0.623,0.908,0,-4.111,1,0.0317,0.0059,0.0,0.0879,0.745,129.028,177299,2
0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,278387,1
0.785,0.379,7,-11.446,1,0.0732,0.391,0.0161,0.267,0.182,122.043,357357,4
0.619,0.881,5,-4.087,0,0.0335,0.00826,0.0941,0.0995,0.534,128.036,174375,5
0.608,0.888,6,-3.192,0,0.0351,0.0028,3.46e-06,0.153,0.251,127.938,193594,5
0.772,0.825,5,-8.232,1,0.115,0.0214,0.85,0.305,0.101,126.015,230507,5
0.618,0.66,11,-8.14,0,0.0372,0.0292,2.07e-06,0.325,0.408,105.0,210944,3
0.805,0.499,1,-10.678,0,0.0382,0.839,0.113,0.0685,0.509,102.996,271267,0
0.863,0.815,11,-6.242,0,0.232,0.216,0.0,0.0887,0.636,108.972,200800,1
0.546,0.899,8,-3.937,1,0.233,0.00158,6.08e-06,0.229,0.47,130.003,210840,1
0.545,0.839,1,-4.24,1,0.0468,0.0223,0.0,0.0714,0.276,127.987,187511,5
0.746,0.889,5,-3.835,1,0.0434,0.188,0.0,0.127,0.829,98.038,218520,3
0.81,0.85,0,-7.456,1,0.0523,0.000656,0.905,0.0605,0.618,121.994,410730,5
0.412,0.839,2,-9.793,1,0.0526,0.0307,0.0,0.945,0.407,128.069,427080,2
0.749,0.867,4,-7.057,0,0.0334,0.0817,0.00137,0.296,0.96,89.969,196105,3
0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,247627,5
0.66,0.786,2,-4.757,1,0.17,0.209,0.0,0.112,0.846,177.833,228200,3
0.702,0.635,11,-6.917,0,0.265,0.0223,0.0,0.283,0.873,144.004,203760,4
0.675,0.882,11,-14.319,0,0.0562,0.18,0.00267,0.0965,0.708,116.707,427107,3
0.599,0.795,7,-5.072,0,0.15,0.223,0.0,0.125,0.479,150.036,146500,0
0.373,0.661,5,-11.313,1,0.0474,0.00158,0.717,0.321,0.43,130.449,352853,2
0.674,0.977,8,-2.554,0,0.109,0.00705,0.794,0.11,0.731,169.92,170823,5
0.946,0.67,7,-7.46,1,0.243,0.0258,7.33e-06,0.0582,0.238,98.575,325160,1
0.685,0.939,1,-3.981,1,0.0408,0.0367,0.0,0.288,0.778,92.023,180429,3
0.572,0.89,6,-4.139,0,0.039,0.00082,0.00937,0.564,0.765,158.038,219773,0
0.53,0.864,4,-4.948,0,0.061,0.000753,0.000459,0.354,0.484,166.312,288533,2
0.798,0.905,5,-3.731,0,0.0581,0.0979,4.22e-06,0.307,0.905,105.005,164160,3
0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640,0
0.82,0.638,6,-7.669,0,0.0721,0.00137,0.0022,0.0824,0.777,99.97,384227,4
0.467,0.729,0,-4.197,1,0.344,0.072,0.0,0.39,0.719,78.019,207173,5
0.584,0.627,4,-4.607,1,0.187,0.251,0.0,0.0891,0.528,90.879,164726,1
0.878,0.851,7,-8.971,1,0.232,0.00228,0.00125,0.0509,0.404,99.014,228667,1
0.802,0.692,11,-6.722,0,0.236,0.209,0.0,0.0865,0.879,170.05,417254,1
0.496,0.789,1,-3.648,1,0.0839,0.183,0.0,0.34,0.286,127.961,210469,5
0.886,0.84,2,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,179512,0
0.453,0.213,4,-13.656,1,0.0279,0.554,3.68e-06,0.0506,0.0955,64.177,203000,4
0.421,0.0952,6,-12.561,1,0.0479,0.931,0.000201,0.126,0.0773,109.698,177922,4
0.622,0.755,2,-5.494,1,0.129,0.0573,0.0,0.0859,0.317,94.579,190617,3
0.8,0.361,6,-10.849,0,0.0635,0.0355,3.75e-06,0.0668,0.887,93.059,236067,4
0.46,0.686,1,-6.43,1,0.0301,0.0324,4.45e-06,0.126,0.338,173.829,191294,0
0.945,0.364,7,-12.81,1,0.164,0.0634,0.0,0.0938,0.852,102.39,241667,1
0.879,0.499,4,-6.027,0,0.18,0.24,0.0,0.0967,0.405,106.043,163173,4
0.706,0.408,10,-8.366,0,0.0719,0.859,0.922,0.106,0.587,87.991,136364,1
0.606,0.757,8,-7.392,1,0.279,0.281,4.42e-05,0.117,0.208,159.992,192000,5
0.61,0.627,4,-5.707,0,0.0827,0.662,0.0,0.188,0.489,149.967,208953,1
0.568,0.42,7,-11.169,0,0.276,0.536,0.124,0.101,0.453,79.89,415613,0
0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,250189,3
0.87,0.38,4,-10.061,0,0.0511,0.0912,0.00266,0.173,0.73,120.038,201481,0
0.539,0.884,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812,230693,3
0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,5
0.342,0.988,4,-3.339,0,0.163,0.00357,0.0,0.274,0.228,82.857,253965,2
0.855,0.891,1,-4.964,1,0.0356,0.0148,0.102,0.0838,0.951,105.007,185333,0
0.861,0.745,1,-6.77,1,0.0608,0.00138,1.87e-05,0.141,0.889,150.002,217560,1
0.748,0.777,7,-9.353,1,0.073,0.00575,0.806,0.654,0.41,139.99,198912,5
0.887,0.539,10,-9.857,0,0.265,0.00942,0.0,0.166,0.56,82.024,326040,1
0.626,0.844,11,-5.455,0,0.0338,0.0239,0.909,0.0673,0.181,126.008,191429,5
0.442,0.431,0,-9.007,0,0.0382,0.0102,0.000202,0.118,0.0707,109.128,195361,0
0.856,0.572,1,-8.429,1,0.373,0.0136,1.55e-06,0.121,0.454,82.445,228438,1
0.5,0.846,0,-8.098,1,0.0457,0.0797,0.0,0.241,0.738,134.937,284067,2
0.8,0.626,7,-6.043,1,0.0482,0.0194,0.00416,0.103,0.792,106.974,214080,0
0.481,0.0533,5,-17.591,1,0.038,0.953,0.69,0.0948,0.04,115.887,367835,0
0.655,0.756,5,-2.492,1,0.0533,0.00497,0.0756,0.115,0.122,127.991,326385,5
0.813,0.705,6,-4.21,1,0.0443,0.148,1.81e-06,0.156,0.462,99.983,199200,3
0.512,0.623,9,-6.553,0,0.0808,0.0187,0.0,0.13,0.219,112.15,183589,1
