danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,genre
0.618,0.94,2,-5.804,1,0.0495,0.000734,0.00217,0.399,0.96,155.949,151707,0
0.88,0.468,8,-4.855,1,0.121,0.52,0.00334,0.108,0.72,96.004,185111,3
0.672,0.761,0,-9.644,1,0.248,0.0514,0.0,0.474,0.731,102.192,244733,1
0.727,0.819,2,-6.017,1,0.0396,0.000583,0.284,0.0812,0.258,124.021,344516,5
0.593,0.87,4,-4.014,1,0.0656,0.0277,0.0,0.1,0.577,125.045,202560,5
0.811,0.676,1,-8.323,1,0.266,0.0226,0.0,0.0668,0.589,89.93,205340,1
0.501,0.889,4,-5.175,1,0.0364,0.000147,0.0114,0.217,0.257,133.519,292880,2
0.704,0.581,5,-7.048,0,0.0903,0.273,7.03e-06,0.234,0.421,124.875,229606,5
0.5,0.375,10,-11.341,0,0.126,0.843,0.000261,0.0977,0.291,75.383,252860,4
0.884,0.743,11,-7.65,1,0.112,0.116,0.00011,0.127,0.781,95.997,212480,3
0.814,0.575,11,-9.635,1,0.0635,0.172,0.000291,0.109,0.288,120.004,192833,1
0.637,0.107,5,-18.759,1,0.0349,0.911,0.00146,0.103,0.296,82.879,339533,2
0.784,0.804,4,-5.571,0,0.0401,0.214,0.00249,0.572,0.668,102.455,144379,0
0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760,1
0.476,0.869,2,-4.13,1,0.0371,0.00918,3.44e-05,0.0582,0.613,77.47,219314,2
0.858,0.795,4,-5.814,1,0.0937,0.0175,0.000122,0.0518,0.706,100.008,277680,1
0.835,0.899,7,-5.621,1,0.199,0.0356,0.0,0.288,0.613,105.966,236000,1
0.699,0.531,0,-5.714,1,0.0889,0.107,0.0,0.568,0.701,127.967,243021,4
0.635,0.766,11,-6.449,1,0.26,0.132,0.0,0.122,0.686,93.603,139931,4
0.773,0.518,11,-8.188,1,0.145,0.117,0.0136,0.611,0.642,104.024,246952,4
0.312,0.939,1,-4.368,1,0.0643,0.000157,0.347,0.101,0.0389,140.005,170156,5
0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.608,96.308,244667,2
0.753,0.647,6,-7.606,0,0.0867,0.207,0.0006489999999999,0.15,0.274,119.994,331040,0
0.51,0.692,0,-5.825,1,0.171,0.00451,0.0,0.138,0.209,102.42,228361,3
0.66,0.88,1,-3.513,1,0.0698,0.0012,0.0,0.0782,0.392,104.971,225760,5
0.768,0.563,9,-7.439,1,0.403,0.211,0.0,0.356,0.461,89.916,272280,1
0.79,0.631,8,-5.549,0,0.0425,0.437,0.0,0.158,0.889,94.039,190005,3
0.962,0.221,3,-10.071,1,0.14,0.0521,5.07e-06,0.15,0.656,128.019,186777,1
0.62,0.59,5,-8.289,0,0.0497,0.342,0.0,0.0958,0.27,160.026,192000,1
0.808,0.503,11,-9.821,0,0.0712,0.0173,0.919,0.0595,0.165,124.0,411595,5
0.713,0.886,2,-5.076,1,0.031,0.24,0.0,0.0506,0.469,144.943,264253,0
0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,251627,0
0.42,0.843,7,-4.692,1,0.0647,0.248,0.0,0.078,0.539,173.91,302947,3
0.735,0.798,11,-5.811,0,0.121,0.0924,3.62e-06,0.0978,0.245,106.006,188491,1
0.851,0.614,5,-6.668,0,0.1,0.046,0.0,0.0716,0.429,107.971,342720,1
0.956,0.427,6,-7.39,0,0.447,0.799,0.0,0.0886,0.271,123.083,183881,1
0.568,0.895,0,-3.323,1,0.0614,0.00849,0.000147,0.0736,0.305,115.988,242372,3
0.567,0.97,7,-2.269,0,0.09,0.0841,0.0114,0.18,0.158,127.98,196920,5
0.664,0.967,1,-2.055,0,0.0757,0.0883,2.42e-05,0.175,0.609,125.943,186667,5
0.526,0.891,8,-4.508,1,0.0732,0.0672,0.0,0.0472,0.689,129.001,189667,2
0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133,2
0.772,0.855,2,-7.9,1,0.0566,0.0002,0.266,0.389,0.367,124.996,236286,5
0.866,0.718,11,-4.212,0,0.0689,0.509,0.0,0.0629,0.509,126.007,205827,1
0.678,0.812,8,-2.698,1,0.0407,0.0365,1.48e-06,0.0805,0.293,110.035,195475,3
0.719,0.432,10,-16.887,0,0.0825,0.0214,1.88e-06,0.0892,0.768,100.967,280840,4
0.807,0.651,5,-6.714,0,0.0477,0.0236,6.65e-06,0.174,0.829,91.028,313293,4
0.568,0.829,7,-7.066,1,0.0303,0.218,0.00418,0.0976,0.79,124.201,348293,2
0.616,0.243,9,-13.975,1,0.103,0.284,0.149,0.264,0.56,183.948,200223,4
0.648,0.349,4,-10.809,1,0.0843,0.673,0.0,0.0959,0.121,84.055,163387,0
0.553,0.768,2,-6.376,0,0.0413,0.179,0.0,0.0784,0.926,178.075,259413,5
0.771,0.382,1,-6.808,0,0.0514,0.148,0.0,0.104,0.535,94.931,164440,3
0.693,0.813,5,-7.296,1,0.0576,0.0387,1.24e-06,0.124,0.657,177.998,254976,3
0.678,0.621,10,-4.803,0,0.102,0.297,9.73e-06,0.0827,0.499,122.969,217816,4
0.706,0.682,11,-12.378,0,0.0561,0.0322,9.34e-05,0.27,0.706,96.068,344600,4
0.799,0.514,7,-6.794,0,0.0478,0.291,0.0,0.518,0.454,125.104,317560,4
0.724,0.779,9,-10.036,1,0.037,0.102,0.00152,0.129,0.93,123.934,218133,3
0.584,0.684,10,-4.314,0,0.567,0.312,9.05e-05,0.112,0.72,210.164,213573,4
0.855,0.793,4,-3.163,0,0.123,0.351,0.0187,0.115,0.52,92.021,202240,3
0.797,0.429,1,-8.235,1,0.0834,0.153,0.182,0.0865,0.67,129.982,223425,4
0.507,0.763,0,-12.732,1,0.0945,0.172,0.886,0.324,0.708,176.193,186853,4
0.629,0.667,1,-6.548,1,0.311,0.531,0.0,0.102,0.183,129.954,221500,1
0.738,0.953,11,-2.622,1,0.137,0.00773,0.0111,0.0623,0.499,127.997,311213,5
0.859,0.6,7,-4.63,0,0.301,0.071,0.0,0.353,0.568,123.017,244761,1
0.696,0.315,11,-15.067,0,0.0318,0.237,4.06e-05,0.131,0.224,112.998,323787,0
0.432,0.942,6,-4.032,1,0.043,0.000699,0.0,0.346,0.867,146.99,223548,0
0.653,0.827,4,-3.206,0,0.042,0.649,0.0,0.18,0.733,95.223,259853,3
0.611,0.677,10,-6.745,0,0.034,0.0764,0.0698,0.241,0.233,166.04,255320,4
0.879,0.849,9,-6.115,0,0.182,0.00844,0.371,0.0689,0.732,120.995,186545,5
0.376,0.696,0,-4.785,0,0.0949,0.141,0.0,0.11,0.303,169.515,209440,0
0.768,0.654,1,-4.516,1,0.187,0.324,0.00101,0.0749,0.697,160.082,325467,1
0.533,0.907,7,-2.5,1,0.123,0.023,5.96e-05,0.617,0.512,142.098,207335,2
0.827,0.747,0,-6.247,0,0.0377,0.00355,0.0253,0.101,0.969,122.984,260507,0
0.468,0.812,1,-3.44,0,0.0491,0.0372,1.46e-06,0.0688,0.789,72.987,229893,4
0.523,0.861,0,-3.447,1,0.0644,0.0336,0.0,0.144,0.346,127.049,229149,0
0.509,0.907,8,-5.023,1,0.055,4.1e-05,0.0723,0.224,0.274,125.053,217347,2
0.715,0.567,10,-7.537,0,0.132,0.264,0.0,0.0902,0.507,131.95,218182,1
0.503,0.578,5,-8.936,1,0.0462,0.556,0.0,0.0961,0.574,181.031,258093,4
0.441,0.654,4,-9.363,0,0.0334,0.167,0.000149,0.837,0.645,209.257,249547,2
0.603,0.901,2,-4.365,1,0.0536,0.0313,0.0,0.857,0.2,175.926,236827,3
0.651,0.925,1,-3.382,1,0.0666,0.0232,0.0134,0.0567,0.52,127.994,163125,0
0.626,0.423,1,-6.035,1,0.0513,0.128,0.0,0.18,0.571,95.162,101790,0
0.795,0.616,1,-5.281,0,0.06,0.417,0.0,0.349,0.815,110.015,190453,0
0.554,0.83,8,-5.82,1,0.0358,0.000376,0.851,0.363,0.331,122.99,220488,5
0.723,0.807,7,-4.23,0,0.123,0.259,0.0,0.127,0.851,93.027,178040,3
0.474,0.66,5,-5.389,0,0.153,0.0903,0.0,0.302,0.261,84.777,169413,3
0.606,0.72,5,-6.253,0,0.0283,0.000151,0.00165,0.0745,0.179,127.986,251613,0
0.87,0.76,11,-6.187,0,0.314,0.191,0.0,0.0921,0.635,109.901,163190,1
0.77,0.796,1,-5.161,0,0.0372,0.151,0.0,0.0837,0.308,101.985,183528,0
0.774,0.625,6,-4.703,1,0.222,0.351,8.18e-06,0.0721,0.446,174.117,221067,3
0.591,0.596,2,-6.38,1,0.0278,0.141,0.0,0.11,0.333,111.009,205473,5
0.648,0.433,7,-10.655,1,0.0311,0.669,0.000773,0.125,0.349,109.951,244208,3
0.523,0.817,2,-3.821,1,0.0884,0.0669,0.0,0.175,0.456,137.963,196733,5
0.615,0.514,11,-9.759,1,0.0466,0.393,0.0,0.248,0.822,175.849,260667,4
0.624,0.673,4,-4.017,0,0.0268,0.000569,1.54e-06,0.104,0.458,121.986,189613,2
0.406,0.661,8,-5.142,1,0.311,0.173,0.0,0.101,0.335,180.206,244613,1
0.632,0.638,7,-6.731,1,0.0505,0.137,0.0,0.125,0.574,121.868,202667,0
0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,0.874,94.01,183000,4
0.62,0.407,9,-10.097,1,0.0288,0.159,0.00951,0.162,0.497,120.028,251326,4
0.802,0.461,11,-12.367,0,0.302,0.0757,0.0,0.109,0.74,90.995,185933,4
0.282,0.605,6,-4.916,0,0.0294,0.0047,0.00144,0.103,0.0783,103.929,403453,2
0.561,0.941,2,-5.78,1,0.0405,4.53e-06,0.83,0.206,0.315,99.994,270587,2
0.674,0.808,1,-4.168,1,0.103,0.00182,7.7e-05,0.259,0.66,104.863,168159,5
0.704,0.463,2,-6.846,1,0.0293,0.443,0.0156,0.125,0.514,127.616,210307,2
0.507,0.833,0,-6.377,1,0.0355,0.000311,0.0669,0.0927,0.212,141.902,277750,3
0.789,0.806,6,-8.169,1,0.294,0.534,0.000118,0.0706,0.759,105.007,168571,5
0.805,0.839,1,-7.906,1,0.302,0.142,0.0,0.2,0.687,109.99,226873,1
0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,0.345,110.567,202205,5
0.783,0.828,5,-6.825,1,0.128,0.0309,0.0,0.089,0.754,155.965,298173,1
0.589,0.958,2,-4.625,1,0.133,0.00897,0.0,0.667,0.216,128.001,164062,5
0.42,0.932,5,-6.477,0,0.0959,0.000191,0.0,0.115,0.386,169.885,256257,2
0.798,0.906,11,-3.514,1,0.0936,0.243,0.0,0.202,0.806,103.021,210000,1
0.825,0.69,10,-4.252,0,0.226,0.589,0.0,0.413,0.516,94.194,327467,1
0.274,0.949,11,-8.642,1,0.0896,0.0214,0.00778,0.218,0.497,100.346,406307,2
0.474,0.593,0,-7.742,1,0.0282,0.00199,0.291,0.0688,0.203,114.958,253293,0
0.535,0.951,3,-3.324,0,0.18,0.00777,0.0,0.0669,0.723,160.102,175373,2
0.879,0.703,1,-4.219,1,0.0701,0.143,0.0,0.0569,0.788,94.004,199711,3
0.817,0.781,7,-4.178,0,0.112,0.00838,5.21e-06,0.123,0.359,104.0,216707,3
0.657,0.873,0,-4.923,0,0.036,0.00942,4.95e-05,0.545,0.44,105.043,166373,3
0.63,0.948,2,-3.137,1,0.129,0.00585,1.16e-06,0.163,0.111,104.009,224653,0
0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,228267,5
0.787,0.679,9,-4.913,1,0.0658,0.416,0.0,0.15,0.875,89.988,240200,3
0.584,0.949,8,-4.415,1,0.0463,0.000333,0.941,0.814,0.216,126.979,419646,5
0.623,0.683,10,-12.658,0,0.0329,0.0196,0.194,0.274,0.7,104.202,301793,3
0.409,0.92,11,-5.439,0,0.12,0.00719,0.00105,0.0823,0.37,145.085,290960,2
0.729,0.915,9,-4.925,1,0.0376,0.000189,0.51,0.0718,0.484,124.996,157440,5
0.4,0.941,1,-5.96,1,0.105,9.54e-05,2.24e-05,0.296,0.339,135.021,288097,2
0.549,0.446,0,-7.807,1,0.258,0.536,0.0,0.0442,0.511,122.431,300000,4
0.797,0.852,0,-2.234,1,0.172,0.0432,3.97e-06,0.409,0.674,95.416,330760,1
0.659,0.557,9,-12.971,1,0.0363,0.0469,0.486,0.0985,0.168,124.03,303871,5
0.605,0.903,7,-4.543,1,0.0637,0.188,0.00814,0.0989,0.55,120.041,307653,5
0.808,0.697,10,-5.899,1,0.241,0.041,0.0,0.0546,0.554,95.06,232020,3
0.677,0.714,11,-5.637,1,0.0287,0.162,0.0,0.0717,0.355,94.956,136568,1
0.628,0.944,2,-7.832,1,0.0397,0.01,0.842,0.0911,0.0364,126.013,508545,5
0.495,0.663,1,-6.649,1,0.185,0.0411,0.0,0.144,0.128,86.728,277239,4
0.678,0.588,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.005,230453,0
0.654,0.822,11,-4.556,0,0.0396,0.0125,1.74e-06,0.134,0.478,127.94,210938,5
0.729,0.969,4,-3.327,1,0.0448,0.00168,0.826,0.114,0.0697,127.994,269067,5
0.884,0.96,2,-4.613,1,0.0721,0.0487,0.0228,0.271,0.617,116.273,338173,4
0.817,0.273,9,-7.341,1,0.122,0.414,0.958,0.0994,0.106,90.034,117361,1
0.666,0.577,8,-10.658,1,0.0687,0.017,0.869,0.129,0.207,148.107,143293,1
0.474,0.847,2,-6.102,1,0.124,0.0508,0.0,0.966,0.535,188.206,200227,3
0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.992,200890,0
0.866,0.602,11,-5.236,1,0.0844,0.434,3.06e-05,0.0567,0.836,95.016,239093,3
0.607,0.756,2,-3.53,1,0.181,0.138,0.0,0.0743,0.795,88.098,158746,1
0.696,0.876,11,-4.104,0,0.0801,0.0506,0.0,0.0687,0.669,169.027,211813,3
0.566,0.951,2,-3.591,1,0.0464,0.000101,0.103,0.266,0.345,128.304,419075,2
0.881,0.472,2,-10.545,0,0.151,0.0876,0.0114,0.0895,0.354,120.005,384525,5
0.636,0.648,8,-8.1,1,0.0363,0.0882,9.92e-05,0.0876,0.349,92.949,189355,0
0.899,0.624,6,-6.729,0,0.0534,0.432,0.00116,0.0885,0.751,132.05,156533,1
0.727,0.467,5,-8.943,0,0.501,0.701,0.0282,0.593,0.569,83.997,162474,4
0.766,0.614,5,-5.431,0,0.0484,0.19,0.0,0.157,0.299,134.028,234853,4
0.609,0.759,6,-4.862,1,0.0276,0.028,0.0,0.183,0.774,114.045,215760,2
0.783,0.59,8,-8.067,1,0.266,0.0255,0.0,0.123,0.425,78.494,235414,1
0.475,0.537,8,-5.352,1,0.278,0.0726,0.0,0.141,0.466,83.185,146760,3
0.633,0.713,7,-8.163,1,0.0242,0.0515,0.562,0.104,0.713,100.045,308867,2
0.743,0.71,5,-6.85,1,0.0454,0.0369,0.0,0.0923,0.499,128.016,202969,5
0.752,0.722,0,-7.507,0,0.207,0.0263,0.00396,0.0644,0.557,119.834,230507,5
0.583,0.732,9,-6.18,0,0.0271,0.0108,0.0136,0.238,0.446,149.988,267600,2
0.791,0.877,9,-6.651,1,0.0442,0.0543,0.000136,0.328,0.666,120.0,132500,4
0.698,0.454,1,-6.756,0,0.151,0.123,0.0,0.155,0.137,92.932,260640,3
0.63,0.741,9,-6.713,1,0.226,0.106,0.0,0.141,0.654,89.828,174693,1
0.592,0.981,6,-3.244,0,0.0946,0.000151,0.0,0.0866,0.765,102.986,167480,2
0.764,0.948,1,-4.355,0,0.0402,0.00929,0.0773,0.416,0.911,129.967,195040,0
0.852,0.418,11,-12.823,1,0.42,0.246,0.35,0.126,0.651,98.237,243800,1
0.597,0.797,4,-6.747,1,0.0281,0.00535,6.18e-05,0.147,0.544,137.002,213625,2
0.903,0.519,7,-10.109,1,0.307,0.0286,0.000907,0.328,0.596,101.561,350560,4
0.628,0.81,8,-5.078,0,0.498,0.336,0.0,0.417,0.538,143.858,220400,3
0.81,0.652,8,-10.595,1,0.186,0.0943,0.000502,0.105,0.607,160.114,218250,1
0.709,0.726,7,-7.129,1,0.0411,0.0977,0.0,0.301,0.404,92.006,182187,3
0.803,0.533,8,-6.243,0,0.102,0.434,0.0,0.391,0.378,129.96,269538,3
0.607,0.949,9,-4.725,0,0.197,0.0992,7.07e-05,0.117,0.26,127.805,171562,5
0.447,0.247,3,-10.479,0,0.0327,0.791,3.85e-05,0.298,0.291,77.791,133640,0
0.413,0.209,7,-9.747,0,0.0431,0.742,0.898,0.131,0.114,74.465,103669,1
0.785,0.753,1,-3.841,1,0.0873,0.188,1.01e-06,0.265,0.488,94.012,199301,4
0.799,0.84,6,-8.583,1,0.0741,0.0148,0.00637,0.286,0.42,90.987,216264,3
0.514,0.717,9,-5.987,0,0.249,0.209,0.0,0.169,0.333,140.9,311626,4
0.75,0.651,2,-5.247,1,0.0461,0.128,2.58e-06,0.183,0.694,115.015,250105,2
0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,243413,3
0.746,0.974,8,-2.416,0,0.149,0.00534,0.00592,0.309,0.402,125.032,201577,5
0.661,0.761,7,-5.483,1,0.417,0.0176,0.0,0.114,0.691,169.631,276840,1
0.273,0.821,9,-6.262,1,0.0433,0.00153,0.0157,0.18,0.739,179.882,299200,2
0.64,0.878,2,-6.481,1,0.0335,0.17,0.000232,0.0632,0.795,115.7,243573,2
0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733,2
0.551,0.851,1,-3.277,1,0.197,0.0748,0.0,0.0784,0.1,171.411,297893,1
0.695,0.646,9,-7.103,0,0.032,0.0345,0.000294,0.0967,0.229,95.007,157288,0
0.786,0.825,1,-9.972,1,0.0646,0.00513,0.661,0.183,0.343,128.003,136875,5
0.883,0.668,9,-2.957,1,0.113,0.11,0.000529,0.0734,0.676,87.972,226533,4
0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,0.545,111.983,279907,3
0.767,0.633,1,-6.331,1,0.0501,0.00438,0.0,0.0424,0.448,120.031,231360,0
0.545,0.368,4,-8.78,1,0.0302,0.787,0.0,0.212,0.536,179.953,261333,2
0.889,0.621,10,-8.267,0,0.214,0.195,0.0,0.0772,0.439,94.004,311787,1
0.564,0.552,0,-5.438,1,0.055,0.439,0.0,0.163,0.26,119.907,233337,0
0.779,0.46,4,-17.053,0,0.101,0.039,0.0304,0.0292,0.476,105.419,303400,4
0.772,0.645,5,-8.32,0,0.0465,0.66,1.45e-05,0.142,0.968,93.876,261333,3
0.784,0.755,6,-6.581,0,0.134,0.528,0.0,0.276,0.645,145.066,147251,1
0.6,0.746,4,-4.696,0,0.0355,0.0226,0.0119,0.109,0.614,118.551,239442,2
0.662,0.665,3,-5.689,0,0.18,0.000519,0.0515,0.118,0.332,127.936,210234,5
0.729,0.981,5,-1.58,0,0.0444,0.0143,0.582,0.078,0.208,127.985,213750,5
0.685,0.853,10,-7.075,0,0.0568,0.0335,0.0211,0.0636,0.968,114.905,235013,4
0.609,0.684,1,-10.133,1,0.0512,0.432,0.000254,0.239,0.53,81.981,307733,4
0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,212862,0
0.633,0.621,10,-11.494,1,0.0313,0.042,0.0172,0.186,0.593,113.325,276000,4
0.322,0.812,0,-5.568,0,0.0505,0.00149,0.0,0.0986,0.124,159.933,268667,2
0.804,0.872,6,-7.606,1,0.056,0.0335,0.847,0.117,0.496,118.999,227899,3
0.675,0.752,7,-5.949,1,0.0282,0.119,0.0,0.252,0.745,115.081,199587,2
0.818,0.611,8,-10.734,0,0.256,0.302,0.000215,0.0993,0.127,144.999,254579,1
0.658,0.711,2,-7.424,0,0.0425,0.0759,1.77e-05,0.0446,0.614,172.365,284587,4
0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,211667,0
0.711,0.895,11,-6.771,0,0.0949,0.0732,0.0,0.33,0.726,113.796,230192,4
0.885,0.518,9,-9.249,0,0.0887,0.468,0.00165,0.0999,0.524,108.993,308257,2
0.673,0.616,8,-5.906,1,0.0482,0.101,0.00653,0.0966,0.327,135.048,200000,5
0.488,0.729,2,-7.59,1,0.24,0.14,0.0,0.393,0.301,134.912,197930,1
0.704,0.62,7,-6.454,1,0.296,0.132,0.0,0.112,0.712,75.168,193627,1
0.448,0.817,10,-4.069,0,0.386,0.128,0.0,0.105,0.709,83.015,187973,0
0.682,0.786,11,-4.87,0,0.0477,0.214,0.0,0.12,0.664,91.042,195947,3
0.567,0.444,6,-9.47,1,0.0396,0.643,0.0,0.176,0.295,119.849,181827,3
0.486,0.731,11,-8.789,0,0.0924,0.00108,0.0011,0.162,0.831,117.022,235520,2
0.828,0.607,1,-6.241,1,0.0432,0.0769,0.000683,0.108,0.409,101.012,275560,1
0.575,0.909,3,-8.003,1,0.0654,0.0582,0.238,0.0724,0.693,137.335,222280,2
0.452,0.42,1,-12.457,1,0.151,0.0744,0.0,0.194,0.503,92.574,179500,0
0.659,0.619,2,-8.377,1,0.0277,0.00356,0.000726,0.134,0.692,99.998,326470,1
0.545,0.972,2,-2.397,1,0.0715,0.000197,0.75,0.0773,0.435,128.012,306103,5
0.612,0.821,1,-5.63,0,0.118,0.0295,0.00114,0.208,0.585,155.893,327520,0
0.706,0.786,0,-3.417,0,0.0909,0.26,0.0,0.38,0.749,150.035,199387,0
0.497,0.715,3,-8.792,1,0.032,1.24e-05,0.357,0.301,0.366,109.041,224496,2
0.704,0.433,9,-5.728,0,0.0863,0.0334,0.0,0.0776,0.816,105.232,224867,4
0.37,0.792,7,-6.632,1,0.0396,0.0362,0.939,0.0931,0.0353,125.035,286784,0
0.604,0.76,5,-4.173,1,0.392,0.0673,0.0,0.0697,0.919,204.957,221747,3
0.61,0.982,2,-3.411,1,0.133,0.0138,0.228,0.397,0.14,128.081,200625,5
0.582,0.853,7,-10.755,1,0.0663,0.496,0.538,0.697,0.775,110.268,316173,2
0.564,0.867,5,-3.238,0,0.0541,0.11,0.0,0.155,0.505,150.004,181332,0
0.718,0.551,11,-3.94,0,0.154,0.106,0.0,0.153,0.55,78.013,234231,1
0.708,0.828,9,-5.286,1,0.0286,0.413,0.000104,0.12,0.505,91.979,290493,2
0.644,0.934,2,-4.685,1,0.0912,0.0401,0.00431,0.352,0.0844,128.012,185625,5
0.422,0.738,3,-4.955,0,0.393,0.105,0.0,0.109,0.367,92.17,232854,1
0.753,0.427,0,-11.112,1,0.0387,0.00787,0.00065,0.058,0.295,119.18,255680,2
0.507,0.824,6,-2.501,1,0.0526,0.0246,0.0451,0.0848,0.0394,84.992,248471,3
0.798,0.819,7,-6.689,1,0.121,0.0622,0.0,0.139,0.191,90.03,149375,1
0.307,0.909,9,-7.08,0,0.0574,0.135,0.0336,0.125,0.443,173.674,366136,2
0.742,0.536,8,-5.863,1,0.0341,0.115,0.0,0.275,0.623,84.015,310714,1
0.863,0.645,3,-10.297,0,0.484,0.523,2.28e-05,0.186,0.763,140.009,125205,1
0.734,0.579,0,-6.737,0,0.203,0.0521,0.0,0.151,0.287,150.088,172922,1
0.723,0.541,0,-14.021,1,0.0303,0.028,0.00339,0.133,0.607,131.675,322897,2
0.776,0.809,6,-5.726,0,0.069,0.415,0.0,0.179,0.582,100.071,202520,3
0.828,0.666,9,-7.454,1,0.152,0.457,0.0,0.0834,0.44,91.961,212533,3
0.564,0.747,5,-3.374,1,0.0584,0.0728,0.0,0.151,0.717,97.878,165767,0
0.424,0.86,6,-4.29,1,0.0342,0.0196,0.000343,0.306,0.38,111.497,234400,0
0.31,0.951,10,-4.163,0,0.0929,9.52e-05,0.000213,0.299,0.301,151.486,211293,2
0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,5
0.451,0.512,9,-10.616,0,0.0563,0.903,0.824,0.141,0.584,97.145,284200,4
0.655,0.417,5,-7.702,1,0.025,0.0624,0.0,0.0965,0.279,143.674,296267,4
0.81,0.716,4,-7.392,1,0.0402,0.0184,1.96e-05,0.301,0.965,128.528,200293,2
0.703,0.723,9,-5.45,0,0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,3
0.712,0.692,6,-4.29,0,0.274,0.153,0.0,0.205,0.326,95.025,188348,1
0.368,0.823,2,-6.245,1,0.0804,0.00234,1.91e-06,0.174,0.323,128.004,195467,5
0.745,0.637,10,-10.772,1,0.0645,0.221,0.824,0.0886,0.0759,114.016,42105,5
0.607,0.766,8,-5.987,0,0.0405,0.00522,0.0,0.0727,0.211,135.007,329440,1
0.856,0.696,6,-3.51,1,0.226,0.0405,8.75e-06,0.0901,0.718,89.738,278200,1
0.487,0.61,4,-13.96,1,0.0442,0.0213,0.102,0.251,0.517,133.009,508725,2
0.967,0.666,7,-4.065,1,0.161,0.177,0.000748,0.0512,0.897,116.013,290240,1
0.501,0.702,7,-8.543,1,0.0671,0.0872,0.000994,0.0671,0.58,139.096,202200,2
0.696,0.634,5,-11.172,0,0.0498,0.121,0.654,0.297,0.967,120.689,217467,2
0.459,0.238,9,-8.049,1,0.034,0.89,0.0,0.0948,0.163,69.456,221986,0
0.644,0.915,1,-3.907,1,0.0397,0.0336,0.0148,0.0647,0.529,124.953,173680,5
0.369,0.883,11,-6.913,0,0.119,0.0488,0.0157,0.175,0.308,133.46,404213,2
0.694,0.528,10,-12.454,0,0.053,0.00748,0.0328,0.0974,0.0735,142.047,223376,4
0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,197267,0
0.68,0.678,1,-11.548,1,0.0754,0.103,0.00828,0.204,0.251,131.165,252773,0
0.865,0.657,7,-6.722,1,0.076,0.0404,0.0,0.14,0.316,111.115,268960,1
0.639,0.893,1,-4.949,1,0.311,0.0796,0.0303,0.103,0.594,154.971,230710,1
0.525,0.554,9,-8.264,1,0.168,0.695,0.0,0.0767,0.738,100.356,282333,3
0.508,0.687,0,-4.361,1,0.326,0.551,3.41e-06,0.126,0.555,180.044,205600,1
0.719,0.822,7,-6.71,1,0.0556,0.0974,0.0,0.13,0.631,126.023,241800,0
0.512,0.986,2,-3.04,0,0.0387,0.000678,0.00357,0.0463,0.167,127.997,296240,5
0.704,0.782,1,-5.471,0,0.164,0.282,0.00769,0.0759,0.346,93.35,158061,1
0.712,0.838,7,-2.679,1,0.313,0.403,0.0,0.809,0.607,148.138,363521,1
0.711,0.895,7,-1.567,1,0.0323,0.00977,0.925,0.149,0.161,128.014,157510,5
0.715,0.916,4,-5.138,0,0.142,0.00196,2.3e-06,0.0692,0.718,128.01,316723,3
0.798,0.722,4,-4.799,0,0.103,0.596,0.0,0.236,0.686,75.031,194194,1
0.573,0.902,8,-9.825,1,0.0438,0.000244,0.462,0.149,0.448,188.03,163918,4
0.788,0.764,7,-4.204,0,0.0534,0.0744,1.72e-06,0.175,0.802,134.016,210750,3
0.816,0.493,10,-10.951,0,0.296,0.0122,0.000365,0.317,0.371,95.203,191533,4
0.476,0.452,0,-7.331,1,0.0258,0.0788,0.0,0.124,0.297,140.15,199360,1
0.522,0.971,6,-4.59,1,0.109,4.8e-05,0.0534,0.054,0.195,114.992,223720,2
0.486,0.797,9,-7.632,0,0.231,0.06,0.0,0.331,0.745,87.445,339867,4
0.458,0.742,4,-5.125,0,0.101,0.126,0.0,0.232,0.248,94.785,200627,0
0.475,0.815,8,-6.068,0,0.124,0.133,0.0,0.11,0.48,126.164,165947,5
0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,278387,1
